"","ID.true","Word","Label","ConcValCombo","Task","BlockOrder","Group","Response","Accuracy","EventTime","Value","RT","ReactionTime","Key_value_F","Key_value_J","Comments","LogReactionTime","LogRT","TrialNumber"
"1","5dea7a7df87f5519e686ff7b","dishonor","test_physpsych","psychological-negative","PhysPsych","PV","B","psychological",1,1743508114653,"psychological",1286.83333333333,535,"B","psychological;physical","",6.28226674689601,7.15993969908076,1
"2","5dea7a7df87f5519e686ff7b","adore","test_physpsych","psychological-positive","PhysPsych","PV","B","psychological",1,1743508116109,"psychological",1327.33333333333,697,"B","psychological;physical","",6.54678541076052,7.19092719595603,2
"3","5dea7a7df87f5519e686ff7b","like","test_physpsych","psychological-positive","PhysPsych","PV","B","psychological",1,1743508117603,"psychological",1292.66666666667,735,"B","psychological;physical","",6.59987049921284,7.16446254713449,3
"4","5dea7a7df87f5519e686ff7b","respect","test_physpsych","psychological-positive","PhysPsych","PV","B","psychological",1,1743508118921,"psychological",1417,560,"B","psychological;physical","",6.32793678372919,7.25629723969068,4
"5","5dea7a7df87f5519e686ff7b","caress","test_physpsych","physical-positive","PhysPsych","PV","B","psychological",0,1743508120657,"psychological",1389.33333333333,977,"B","psychological;physical","",6.88448665204278,7.23657929476509,5
"6","5dea7a7df87f5519e686ff7b","decorate","test_physpsych","physical-positive","PhysPsych","PV","B","psychological",0,1743508122297,"psychological",1465.16666666667,881,"B","psychological;physical","",6.78105762593618,7.28972428062312,6
"7","5dea7a7df87f5519e686ff7b","content","test_physpsych","psychological-positive","PhysPsych","PV","B","physical",0,1743508124298,"physical",1463.83333333333,1243,"B","psychological;physical","",7.12528309151071,7.28881384468906,7
"8","5dea7a7df87f5519e686ff7b","dismay","test_physpsych","psychological-negative","PhysPsych","PV","B","psychological",1,1743508125907,"psychological",1330.33333333333,851,"B","psychological;physical","",6.74641212857337,7.19318481638062,8
"9","5dea7a7df87f5519e686ff7b","appreciate","test_physpsych","psychological-positive","PhysPsych","PV","B","psychological",1,1743508127588,"psychological",1405.33333333333,924,"B","psychological;physical","",6.82871207164168,7.24802980155309,9
"10","5dea7a7df87f5519e686ff7b","stain","test_physpsych","physical-negative","PhysPsych","PV","B","physical",1,1743508128958,"physical",1338.5,612,"B","psychological;physical","",6.41673228251233,7.19930486296041,10
"11","5dea7a7df87f5519e686ff7b","burn","test_physpsych","physical-negative","PhysPsych","PV","B","physical",1,1743508130232,"physical",1403,513,"B","psychological;physical","",6.24027584517077,7.24636808010246,11
"12","5dea7a7df87f5519e686ff7b","embarrass","test_physpsych","psychological-negative","PhysPsych","PV","B","psychological",1,1743508131620,"psychological",1313.5,627,"B","psychological;physical","",6.44094654063292,7.18045060912559,12
"13","5dea7a7df87f5519e686ff7b","hug","test_physpsych","physical-positive","PhysPsych","PV","B","psychological",0,1743508133205,"psychological",1389.33333333333,828,"B","psychological;physical","",6.71901315438526,7.23657929476509,13
"14","5dea7a7df87f5519e686ff7b","rust","test_physpsych","physical-negative","PhysPsych","PV","B","physical",1,1743508135478,"physical",1520,1516,"B","psychological;physical","",7.32383056620232,7.32646561384032,14
"15","5dea7a7df87f5519e686ff7b","discourage","test_physpsych","psychological-negative","PhysPsych","PV","B","psychological",1,1743508136833,"psychological",1284.83333333333,602,"B","psychological;physical","",6.40025744530882,7.15838428723121,15
"16","5dea7a7df87f5519e686ff7b","clean","test_physpsych","physical-positive","PhysPsych","PV","B","physical",1,1743508138445,"physical",1520.66666666667,851,"B","psychological;physical","",6.74641212857337,7.32690411417622,16
"17","5dea7a7df87f5519e686ff7b","admire","test_physpsych","psychological-positive","PhysPsych","PV","B","psychological",1,1743508139796,"psychological",1306.83333333333,597,"B","psychological;physical","",6.3919171133926,7.17536218700287,17
"18","5dea7a7df87f5519e686ff7b","hit","test_physpsych","physical-negative","PhysPsych","PV","B","psychological",0,1743508141400,"psychological",1446.83333333333,846,"B","psychological;physical","",6.74051935960622,7.27713253916375,18
"19","5dea7a7df87f5519e686ff7b","displease","test_physpsych","psychological-negative","PhysPsych","PV","B","psychological",1,1743508142796,"psychological",1309.33333333333,636,"B","psychological;physical","",6.45519856334012,7.17727338080625,19
"20","5dea7a7df87f5519e686ff7b","cuddle","test_physpsych","physical-positive","PhysPsych","PV","B","physical",1,1743508144431,"physical",1387.75,877,"B","psychological;physical","",6.77650699237218,7.23543900957027,20
"21","5dea7a7df87f5519e686ff7b","crash","test_physpsych","physical-negative","PhysPsych","PV","B","psychological",0,1743508146468,"psychological",1520.16666666667,1282,"B","psychological;physical","",7.15617663748062,7.3265752569521,21
"22","5dea7a7df87f5519e686ff7b","sculpt","test_physpsych","physical-positive","PhysPsych","PV","B","physical",1,1743508148405,"physical",1471.16666666667,1180,"B","psychological;physical","",7.07326971745971,7.29381101579218,22
"23","5dea7a7df87f5519e686ff7b","repair","test_physpsych","physical-positive","PhysPsych","PV","B","psychological",0,1743508149822,"psychological",1496,661,"B","psychological;physical","",6.49375383985169,7.31055015853442,23
"24","5dea7a7df87f5519e686ff7b","corrode","test_physpsych","physical-negative","PhysPsych","PV","B","psychological",0,1743508151348,"psychological",1394.33333333333,766,"B","psychological;physical","",6.64118216974059,7.24017168277409,24
"25","5dea7a7df87f5519e686ff7b","slash","test_physpsych","physical-negative","PhysPsych","PV","B","physical",1,1743508152682,"physical",1358.66666666667,577,"B","psychological;physical","",6.3578422665081,7.21425910567451,25
"26","5dea7a7df87f5519e686ff7b","encourage","test_physpsych","psychological-positive","PhysPsych","PV","B","psychological",1,1743508154042,"psychological",1305.5,603,"B","psychological;physical","",6.40191719672719,7.17434138813918,26
"27","5dea7a7df87f5519e686ff7b","offend","test_physpsych","psychological-negative","PhysPsych","PV","B","psychological",1,1743508155495,"psychological",1328,699,"B","psychological;physical","",6.54965074223381,7.19142933003638,27
"28","5dea7a7df87f5519e686ff7b","twinkle","test_physpsych","physical-positive","PhysPsych","PV","B","psychological",0,1743508157156,"psychological",1428.5,902,"B","psychological;physical","",6.80461452006262,7.26438022167083,28
"29","5dea7a7df87f5519e686ff7b","dread","test_physpsych","psychological-negative","PhysPsych","PV","B","psychological",1,1743508158638,"psychological",1336.83333333333,726,"B","psychological;physical","",6.5875500148248,7.19805891213887,29
"30","5dea7a7df87f5519e686ff7b","irritate","test_physpsych","psychological-negative","PhysPsych","PV","B","psychological",1,1743508159996,"psychological",1317.5,602,"B","psychological;physical","",6.40025744530882,7.18349128041552,30
