ï»¿V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q2,Q4_1,Q87_1,Q87_2,Q87_3,Q87_4,Q3_1,Q86_1,Q86_2,Q86_3,Q86_4,Q4_1,Q88_1,Q88_2,Q88_3,Q88_4,Q5_1,Q89_1,Q89_2,Q89_3,Q89_4,Q6_1,Q90_1,Q90_2,Q90_3,Q90_4,Q7_1,Q91_1,Q91_2,Q91_3,Q91_4,Q8_1,Q92_1,Q92_2,Q92_3,Q92_4,Q9_1,Q93_1,Q93_2,Q93_3,Q93_4,Q10_1,Q94_1,Q94_2,Q94_3,Q94_4,Q11_1,Q95_1,Q95_2,Q95_3,Q95_4,Q12_1,Q96_1,Q96_2,Q96_3,Q96_4,Q13_1,Q97_1,Q97_2,Q97_3,Q97_4,Q14_1,Q98_1,Q98_2,Q98_3,Q98_4,Q15_1,Q99_1,Q99_2,Q99_3,Q99_4,Q16_1,Q100_1,Q100_2,Q100_3,Q100_4,Q17_1,Q101_1,Q101_2,Q101_3,Q101_4,Q18_1,Q102_1,Q102_2,Q102_3,Q102_4,Q19_1,Q103_1,Q103_2,Q103_3,Q103_4,Q20_1,Q104_1,Q104_2,Q104_3,Q104_4,Q21_1,Q105_1,Q105_2,Q105_3,Q105_4,Q22_1,Q106_1,Q106_2,Q106_3,Q106_4,Q23_1,Q107_1,Q107_2,Q107_3,Q107_4,Q24_1,Q108_1,Q108_2,Q108_3,Q108_4,Q25_1,Q109_1,Q109_2,Q109_3,Q109_4,Q26_1,Q110_1,Q110_2,Q110_3,Q110_4,Q27_1,Q111_1,Q111_2,Q111_3,Q111_4,Q28_1,Q112_1,Q112_2,Q112_3,Q112_4,Q29_1,Q113_1,Q113_2,Q113_3,Q113_4,Q30_1,Q114_1,Q114_2,Q114_3,Q114_4,Q31_1,Q115_1,Q115_2,Q115_3,Q115_4,Q32_1,Q116_1,Q116_2,Q116_3,Q116_4,Q33_1,Q117_1,Q117_2,Q117_3,Q117_4,Q34_1,Q118_1,Q118_2,Q118_3,Q118_4,Q35_1,Q119_1,Q119_2,Q119_3,Q119_4,Q36_1,Q120_1,Q120_2,Q120_3,Q120_4,Q37_1,Q121_1,Q121_2,Q121_3,Q121_4,Q38_1,Q122_1,Q122_2,Q122_3,Q122_4,Q39_1,Q123_1,Q123_2,Q123_3,Q123_4,Q40_1,Q124_1,Q124_2,Q124_3,Q124_4,Q41_1,Q125_1,Q125_2,Q125_3,Q125_4,Q42_1,Q126_1,Q126_2,Q126_3,Q126_4,Q43_1,Q127_1,Q127_2,Q127_3,Q127_4,Q44_1,Q128_1,Q128_2,Q128_3,Q128_4,Q45_1,Q129_1,Q129_2,Q129_3,Q129_4,Q46_1,Q130_1,Q130_2,Q130_3,Q130_4,Q47_1,Q131_1,Q131_2,Q131_3,Q131_4,Q48_1,Q132_1,Q132_2,Q132_3,Q132_4,Q49_1,Q133_1,Q133_2,Q133_3,Q133_4,Q50_1,Q134_1,Q134_2,Q134_3,Q134_4,Q51_1,Q135_1,Q135_2,Q135_3,Q135_4,Q52_1,Q136_1,Q136_2,Q136_3,Q136_4,Q53_1,Q137_1,Q137_2,Q137_3,Q137_4,Q54_1,Q138_1,Q138_2,Q138_3,Q138_4,Q55_1,Q139_1,Q139_2,Q139_3,Q139_4,Q56_1,Q140_1,Q140_2,Q140_3,Q140_4,Q57_1,Q141_1,Q141_2,Q141_3,Q141_4,Q58_1,Q142_1,Q142_2,Q142_3,Q142_4,Q59_1,Q143_1,Q143_2,Q143_3,Q143_4,Q60_1,Q144_1,Q144_2,Q144_3,Q144_4,Q61_1,Q145_1,Q145_2,Q145_3,Q145_4,Q62_1,Q146_1,Q146_2,Q146_3,Q146_4,Q63_1,Q147_1,Q147_2,Q147_3,Q147_4,Q64_1,Q148_1,Q148_2,Q148_3,Q148_4,Q65_1,Q149_1,Q149_2,Q149_3,Q149_4,Q66_1,Q150_1,Q150_2,Q150_3,Q150_4,Q67_1,Q151_1,Q151_2,Q151_3,Q151_4,Q68_1,Q152_1,Q152_2,Q152_3,Q152_4,Q69_1,Q153_1,Q153_2,Q153_3,Q153_4,Q70_1,Q154_1,Q154_2,Q154_3,Q154_4,Q71_1,Q155_1,Q155_2,Q155_3,Q155_4,Q72_1,Q156_1,Q156_2,Q156_3,Q156_4,Q73_1,Q157_1,Q157_2,Q157_3,Q157_4,Q74_1,Q158_1,Q158_2,Q158_3,Q158_4,Q75_1,Q159_1,Q159_2,Q159_3,Q159_4,Q76_1,Q160_1,Q160_2,Q160_3,Q160_4,Q77_1,Q161_1,Q161_2,Q161_3,Q161_4,Q78_1,Q162_1,Q162_2,Q162_3,Q162_4,Q79_1,Q163_1,Q163_2,Q163_3,Q163_4,Q80_1,Q164_1,Q164_2,Q164_3,Q164_4,Q81_1,Q165_1,Q165_2,Q165_3,Q165_4,Q83,Q85,Q87,Q89,LocationLatitude,LocationLongitude,LocationAccuracy
R_31Wx7iWQCKpoH9L,Default Response Set,Anonymous,,,74.132.47.7,0,6/16/15 20:44,6/16/15 20:46,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.979,0,0,0,0,34.713,0,0,0,0,1.968,0,0,0,0,2.624,0,0,0,0,2.59,0,0,0,0,2.929,0,3,0,0,3.473,0,1,0,0,3.142,0,4,0,0,2.896,0,3,0,0,2.936,0,1,0,0,4.123,0,1,0,0,4.123,0,0,0,0,2.484,0,0,0,0,5.005,0,4,0,0,4.135,0,5,0,0,3.783,0,0,1.221,1.221,2.14,1,0,0,0,2.139,0,0,0,0,6.975,0,0,0,0,2.102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,no,english,38.922393798828,-84.547096252441,-1
R_2c024ABP5dywgbB,Default Response Set,Anonymous,,,172.79.57.166,0,6/16/15 20:43,6/16/15 20:46,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.778,0,0,0,0,10.161,0,0,0,0,4.351,0,0,4.119,4.119,5.529,1,0,2.092,2.092,4.088,1,0,0,0,4.603,0,1,0,0,12.033,0,0,0,0,6.865,0,0,0,0,5.162,0,0,0,0,3.585,0,1,0,0,6.473,0,0,0,0,5.123,0,0,0,0,5.02,0,2,0,0,8.918,0,0,0,0,9.917,0,0,0,0,8.153,0,0,0,0,3.204,0,0,5.678,5.678,7.056,1,0,0,0,3.751,0,0,0,0,3.295,0,3,4,No,English,43.174606323242,-86.183403015137,-1
R_ehruKLTaWnYwte9,Default Response Set,Anonymous,,,75.16.188.185,0,6/16/15 20:44,6/16/15 20:46,1,1,0,0,0,4.866,0,0,0,0,2.893,0,1,0,0,7.434,0,0,0,0,3.143,0,0,0,0,4.439,0,0,0,0,3.612,0,3,0,0,4.358,0,0,2.242,2.242,3.571,1,1,1.686,1.686,4.595,1,0,0,0,5.091,0,2,0,0,4.684,0,1,0,0,4.353,0,1,0,0,7.541,0,2,0,0,25.052,0,0,0,0,4.555,0,2,0,0,27.721,0,0,0,0,3.105,0,0,0,0,4.145,0,0,2.373,2.373,2.779,1,0,0,0,2.924,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,no,english,32.968902587891,-96.799102783203,-1
R_6gLU9RwT7ExcDId,Default Response Set,Anonymous,,,75.169.80.60,0,6/16/15 20:44,6/16/15 20:46,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.007,0,2,0,0,9.064,0,1,3.613,3.613,7.384,1,2,0,0,8.131,0,0,0,0,8.27,0,0,0,0,2.395,0,4,0,0,5.554,0,5,0,0,4.018,0,3,0,0,5.068,0,2,0,0,12.785,0,0,0,0,6.327,0,2,0,0,3.644,0,1,0,0,3.837,0,3,0,0,4.186,0,3,0,0,2.863,0,4,0,0,6.615,0,0,0,0,3.617,0,0,0,0,6.331,0,0,0,0,2.649,0,1,0,0,5.08,0,2,2,no,English,40.697402954102,-111.99610137939,-1
R_1F5IcZKsO6XMZK5,Default Response Set,Anonymous,,,66.85.176.106,0,6/16/15 20:45,6/16/15 20:47,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.373,0,0,0,0,2.989,0,0,0,0,2.466,0,0,0,0,3.024,0,0,0,0,3.154,0,0,0,0,1.725,0,4,0,0,4.386,0,4,0,0,3.241,0,1,0,0,4.041,0,0,0,0,15.65,0,0,6.975,6.975,7.324,1,4,0,0,3.465,0,0,0,0,2.658,0,4,2.025,2.025,4.198,1,3,0,0,3.319,0,0,0,0,2.622,0,0,0,0,1.846,0,0,3.252,3.252,3.579,1,0,0,0,2.699,0,0,0,0,2.868,0,1,1,no,English,33.435699462891,-111.91709899902,-1
R_z7utw2ZcWGigZPj,Default Response Set,Anonymous,,,68.43.61.137,0,6/16/15 20:45,6/16/15 20:47,1,1,0,3.236,3.236,3.588,1,0,1.905,1.905,2.1,1,0,0,0,2.459,0,0,0,0,2.918,0,0,0,0,2.142,0,0,0,0,2.542,0,4,2.378,3.161,3.428,2,0,0,0,2.576,0,1,3.085,3.085,3.613,1,2,1.506,2.54,3.029,2,3,0,0,2.774,0,2,2.266,2.266,2.676,1,0,0,0,2.477,0,2,0,0,3.383,0,4,1.656,3.202,3.617,2,1,0,0,5.424,0,0,0,0,2.867,0,0,0,0,2.594,0,0,2.064,3.844,4.147,2,0,0,0,2.489,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,No,English,42.266799926758,-83.856201171875,-1
R_1DqlOxcSBa8lSXQ,Default Response Set,Anonymous,,,98.88.59.81,0,6/16/15 20:45,6/16/15 20:47,1,1,1,0,0,4.583,0,0,0,0,2.551,0,0,0,0,3.079,0,0,0,0,2.948,0,0,0,0,2.734,0,0,0,0,3.106,0,0,0,0,6.816,0,0,0,0,2.368,0,0,0,0,2.492,0,0,0,0,2.777,0,0,0,0,2.767,0,0,0,0,3.727,0,0,0,0,2.257,0,0,0,0,3.532,0,2,0,0,3.743,0,0,0,0,3.576,0,0,1.885,1.885,3.417,1,0,0,0,3.057,0,0,1.699,1.699,3.042,1,0,0,0,2.586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,NO,ENGLISH,32.481399536133,-84.903297424316,-1
R_2YmreYPZ570watf,Default Response Set,Anonymous,,,68.103.213.220,0,6/16/15 20:44,6/16/15 20:47,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3.39,0,4,0,0,6.53,0,0,0,0,5.891,0,0,0,0,4.137,0,0,0,0,3.4,0,0,0,0,3.988,0,1,0,0,4.704,0,5,0,0,4.229,0,0,0,0,4.113,0,0,0,0,3.596,0,0,0,0,3.852,0,5,0,0,4.238,0,0,0,0,3.678,0,1,0,0,3.971,0,4,0,0,9.883,0,6,0,0,3.699,0,0,0,0,3.965,0,0,0,0,4.365,0,0,0,0,3.488,0,0,0,0,4.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,no,English,37.350601196289,-94.681900024414,-1
R_1mITvZ46ZJ0Eh5q,Default Response Set,Anonymous,,,75.248.254.223,0,6/16/15 20:45,6/16/15 20:47,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3.403,0,1,0,0,3.27,0,0,0,0,4.064,0,0,0,0,3.345,0,1,0,0,3.342,0,1,3.549,3.549,3.864,1,3,0,0,3.229,0,3,0,0,11.075,0,3,0,0,3.191,0,4,0,0,4.832,0,5,3.411,3.411,3.823,1,4,0,0,2.361,0,2,0,0,3.777,0,4,0,0,5.029,0,6,0,0,2.965,0,3,0,0,3.297,0,2,0,0,4.854,0,1,0,0,3.782,0,1,3.87,3.87,4.17,1,3,0,0,4.231,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,N/A,English,30.41130065918,-88.827796936035,-1
R_31hO7Id02Jb4EOi,Default Response Set,Anonymous,,,73.43.254.236,0,6/16/15 20:45,6/16/15 20:47,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.25,0,0,1.621,1.621,3.407,1,1,0,0,4.536,0,0,0,0,2.868,0,0,0,0,6.263,0,0,0,0,4.241,0,1,0,0,2.931,0,1,0,0,3.777,0,2,0,0,2.803,0,2,0,0,6.181,0,1,0,0,3.876,0,1,1.189,5.851,12.227,3,1,0,0,2.774,0,3,0,0,5.465,0,3,0,0,4.823,0,0,4.424,4.424,5.061,1,0,0,0,3.426,0,0,0,0,3.829,0,0,0,0,3.25,0,0,0,0,5.462,0,2,3,none,english,33.982894897461,-84.324203491211,-1
R_vj0rjZZLLBCQs5X,Default Response Set,Anonymous,,,24.183.7.197,0,6/16/15 20:44,6/16/15 20:47,1,1,0,0,0,4.447,0,0,0,0,3.232,0,0,0,0,3.956,0,0,0,0,9.86,0,0,0,0,2.924,0,0,0,0,3.542,0,1,0,0,18.442,0,1,0,0,4.919,0,1,0,0,3.82,0,1,0,0,4.295,0,0,1.814,1.814,4.189,1,1,0,0,6.159,0,1,0,0,5.831,0,2,0,0,5.897,0,1,0,0,4.288,0,0,0,0,5.11,0,0,0,0,3.261,0,0,0,0,4.357,0,0,0,0,4.013,0,0,3.489,3.489,3.791,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,no,English,43.70979309082,-87.747802734375,-1
R_Z2mJKIrm9xwjgyZ,Default Response Set,Anonymous,,,107.4.35.33,0,6/16/15 20:44,6/16/15 20:47,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9.346,0,0,0,0,2.852,0,0,0,0,3.176,0,0,0,0,5.91,0,0,0,0,4.483,0,0,0,0,3.441,0,0,0,0,5.04,0,0,0,0,4.812,0,3,0,0,8.008,0,0,0,0,4.667,0,1,0,0,3.727,0,0,0,0,2.962,0,0,0,0,3.873,0,0,0,0,3.039,0,4,0,0,4.792,0,2,0,0,3.797,0,0,0,0,3.204,0,0,0,0,5.103,0,0,0,0,3.479,0,0,0,0,4.332,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,no thanks,English ,42.97770690918,-85.710998535156,-1
R_2s0cIcEN8RKFsUG,Default Response Set,Anonymous,,,64.201.135.218,0,6/16/15 20:44,6/16/15 20:47,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4.126,0,0,0,0,3.962,0,0,2.63,2.63,9.865,1,0,0,0,4.016,0,0,0,0,5.204,0,1,0,0,4.341,0,0,0,0,6.119,0,0,0,0,11.34,0,0,0,0,6.443,0,2,0,0,7.576,0,0,0,0,4.257,0,1,0,0,7.305,0,0,0,0,6.455,0,2,0,0,5.803,0,6,0,0,7.336,0,,0,0,15.596,0,0,1.911,1.911,4.118,1,0,0,0,6.636,0,0,0,0,4.369,0,0,0,0,4.465,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,No,English,32.788101196289,-96.943099975586,-1
R_SVsDsvOg1codbSF,Default Response Set,Anonymous,,,71.91.199.226,0,6/16/15 20:44,6/16/15 20:47,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,7.4,0,1,2.011,2.011,3.578,1,1,1.94,1.94,3.541,1,2,0,0,8.073,0,1,0,0,3.556,0,2,3.19,3.19,7.989,1,1,0,0,5.138,0,1,0,0,3.711,0,1,0,0,2.84,0,3,0,0,5.016,0,1,0,0,4.221,0,2,0,0,3.438,0,1,0,0,3.158,0,3,0,0,7.236,0,4,0,0,4.786,0,1,0,0,2.782,0,2,0,0,5.834,0,1,2.935,2.935,4.864,1,1,0,0,2.994,0,2,0,0,12.249,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,no,English,38.802200317383,-90.626998901367,-1
R_3Jq2TTpirFKtCaD,Default Response Set,Anonymous,,,71.94.127.30,0,6/16/15 20:44,6/16/15 20:47,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.548,0,0,0,0,4.887,0,0,0,0,4.992,0,0,0,0,4.71,0,0,2.92,2.92,5.59,1,0,0,0,6.774,0,2,0,0,4.882,0,1,0,0,5.479,0,4,0,0,3.572,0,6,0,0,4.932,0,3,4.61,4.61,10.238,1,4,0,0,3.599,0,0,0,0,15.752,0,4,0,0,5.723,0,6,0,0,4.514,0,2,5.907,5.907,6.811,1,,0,0,2.092,0,0,0,0,4.25,0,0,0,0,6.483,0,1,0,0,5.843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,no,English,43.798202514648,-91.128601074219,-1
R_2AMg1EwXTEDJNZi,Default Response Set,Anonymous,,,24.56.54.208,0,6/16/15 20:45,6/16/15 20:47,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.393,0,1,0,0,2.426,0,1,2.686,2.686,3.215,1,2,0,0,4.008,0,1,0,0,2.849,0,,0,0,2.727,0,3,0,0,3.507,0,5,0,0,3.381,0,4,0,0,2.159,0,2,0,0,3.179,0,3,0,0,2.925,0,5,0,0,3.421,0,2,0,0,2.388,0,3,0,0,2.121,0,5,0,0,2.035,0,3,0,0,3.741,0,,0,0,2.628,0,1,0,0,4.442,0,,0,0,2.442,0,1,0,0,3.593,0,2,1,No.,English,33.500701904297,-111.98290252686,-1
R_1r9smGhDes92rB6,Default Response Set,Anonymous,,,76.202.209.211,0,6/16/15 20:45,6/16/15 20:47,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.931,0,0,0,0,3.318,0,0,0,0,4.5,0,0,0,0,3.771,0,0,0,0,4.388,0,0,0,0,2.605,0,0,0,0,3.391,0,0,0,0,8.967,0,0,0,0,4.974,0,4,0,0,10.6,0,0,0,0,8.538,0,0,0,0,3.236,0,0,0,0,2.397,0,0,0,0,2.693,0,5,0,0,7.466,0,0,0,0,3.812,0,0,0,0,3.929,0,0,0,0,5.961,0,0,0,0,2.909,0,0,0,0,2.96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,None,English,41.891693115234,-87.935897827148,-1
