#
# Results on Wed, 02 Oct 2024 09:22:38 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,1,0,welcome,NULL,PennController,0,_Trial_,Start,1727860675928,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,1,0,welcome,NULL,PennController,0,_Header_,Start,1727860675928,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,1,0,welcome,NULL,PennController,0,_Header_,End,1727860676183,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,1,0,welcome,NULL,PennController,0,_Trial_,End,1727860679875,NULL
# 13. ID.
# 14. Comments.
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,55,0,consent,NULL,PennController,3,_Trial_,Start,1727860679877,6630e6a0f1db179069761af4,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,55,0,consent,NULL,PennController,3,_Header_,Start,1727860679877,6630e6a0f1db179069761af4,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,55,0,consent,NULL,PennController,3,_Header_,End,1727860680127,6630e6a0f1db179069761af4,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,55,0,consent,NULL,TextInput,ID,First,,1727860686672,6630e6a0f1db179069761af4,Control
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,55,0,consent,NULL,TextInput,ID,Final,6630e6a0f1db179069761af4,1727860694402,6630e6a0f1db179069761af4,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,55,0,consent,NULL,PennController,3,_Trial_,End,1727860694402,6630e6a0f1db179069761af4,NULL
# 13. Comments.
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,57,0,instructions1,NULL,PennController,5,_Trial_,Start,1727860694403,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,57,0,instructions1,NULL,PennController,5,_Header_,Start,1727860694403,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,57,0,instructions1,NULL,PennController,5,_Header_,End,1727860694653,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,57,0,instructions1,NULL,PennController,5,_Trial_,End,1727860702003,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,58,0,instructions2,NULL,PennController,6,_Trial_,Start,1727860702004,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,58,0,instructions2,NULL,PennController,6,_Header_,Start,1727860702004,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,58,0,instructions2,NULL,PennController,6,_Header_,End,1727860702255,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,58,0,instructions2,NULL,PennController,6,_Trial_,End,1727860725043,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,59,0,instructions3,NULL,PennController,7,_Trial_,Start,1727860725045,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,59,0,instructions3,NULL,PennController,7,_Header_,Start,1727860725045,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,59,0,instructions3,NULL,PennController,7,_Header_,End,1727860725297,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,59,0,instructions3,NULL,PennController,7,_Trial_,End,1727860740970,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,44,0,practice_intro,NULL,PennController,2,_Trial_,Start,1727860740971,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,44,0,practice_intro,NULL,PennController,2,_Header_,Start,1727860740971,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,44,0,practice_intro,NULL,PennController,2,_Header_,End,1727860741221,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,44,0,practice_intro,NULL,PennController,2,_Trial_,End,1727860742966,NULL
# 13. ID.
# 14. ReactionTime.
# 15. Word.
# 16. Key_value_F.
# 17. Key_value_J.
# 18. Group.
# 19. Comments.
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,53,0,calibrator,NULL,PennController,57,_Trial_,Start,1727860742967,undefined,2720,theory,abstract,concrete,A,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,53,0,calibrator,NULL,PennController,57,_Header_,Start,1727860742967,undefined,2720,theory,abstract,concrete,A,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,53,0,calibrator,NULL,PennController,57,_Header_,End,1727860743219,undefined,2720,theory,abstract,concrete,A,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,53,0,calibrator,NULL,Selector,unnamed-Selector,Selection,concrete,1727860746444,undefined,2720,theory,abstract,concrete,A,abstract;concrete
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,53,0,calibrator,NULL,PennController,57,_Trial_,End,1727860746446,undefined,2720,theory,abstract,concrete,A,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,52,0,calibrator,NULL,PennController,56,_Trial_,Start,1727860746447,undefined,3136,whistle,abstract,concrete,A,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,52,0,calibrator,NULL,PennController,56,_Header_,Start,1727860746447,undefined,3136,whistle,abstract,concrete,A,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,52,0,calibrator,NULL,PennController,56,_Header_,End,1727860746699,undefined,3136,whistle,abstract,concrete,A,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,52,0,calibrator,NULL,Selector,unnamed-Selector,Selection,concrete,1727860750338,undefined,3136,whistle,abstract,concrete,A,abstract;concrete
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,52,0,calibrator,NULL,PennController,56,_Trial_,End,1727860750339,undefined,3136,whistle,abstract,concrete,A,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,49,0,calibrator,NULL,PennController,53,_Trial_,Start,1727860750340,undefined,2672,marriage,abstract,concrete,A,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,49,0,calibrator,NULL,PennController,53,_Header_,Start,1727860750340,undefined,2672,marriage,abstract,concrete,A,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,49,0,calibrator,NULL,PennController,53,_Header_,End,1727860750591,undefined,2672,marriage,abstract,concrete,A,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,49,0,calibrator,NULL,Selector,unnamed-Selector,Selection,abstract,1727860753764,undefined,2672,marriage,abstract,concrete,A,abstract;concrete
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,49,0,calibrator,NULL,PennController,53,_Trial_,End,1727860753765,undefined,2672,marriage,abstract,concrete,A,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,50,0,calibrator,NULL,PennController,54,_Trial_,Start,1727860753767,undefined,2912,kick,abstract,concrete,A,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,50,0,calibrator,NULL,PennController,54,_Header_,Start,1727860753767,undefined,2912,kick,abstract,concrete,A,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,50,0,calibrator,NULL,PennController,54,_Header_,End,1727860754018,undefined,2912,kick,abstract,concrete,A,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,50,0,calibrator,NULL,Selector,unnamed-Selector,Selection,concrete,1727860757433,undefined,2912,kick,abstract,concrete,A,abstract;concrete
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,50,0,calibrator,NULL,PennController,54,_Trial_,End,1727860757434,undefined,2912,kick,abstract,concrete,A,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,51,0,calibrator,NULL,PennController,55,_Trial_,Start,1727860757435,undefined,1729,polite,abstract,concrete,A,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,51,0,calibrator,NULL,PennController,55,_Header_,Start,1727860757435,undefined,1729,polite,abstract,concrete,A,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,51,0,calibrator,NULL,PennController,55,_Header_,End,1727860757685,undefined,1729,polite,abstract,concrete,A,NULL
1727860958,81a0f5c282d0fdaeee3e6d137df7f65b,PennController,51,0,calibrator,NULL,Selector,unnamed-Selector,Selection,abstract,1727860759915,undefined,1729,polite,abstract,concrete,A,abstract;concrete
